ID;Disciplina;Pageviews;UniquePageviews;BounceRate;Year;AverTimePage;Zemlja;Kontinent;OblastStudija
6959;Mediji i komunikacije;822;740;68.54%;2016;00:01:29;Nemačka;Evropa;Društvene nauke
6960;Zaštita životne sredine (ekologija);1600;1479;61.79%;2016;00:01:47;Češka;Evropa;Prirodne nauke
6963;Ekonomija, bankarstvo i finansije;288;263;55.56%;2016;00:01:44;Slovenija;Evropa;Društvene nauke
6964;Filologija;508;489;64.34%;2016;00:01:18;Japan;Azija;Humanističke nauke
6965;Biološke nauke;361;334;63.06%;2016;00:02:05;Španija;Evropa;Prirodne nauke
6967;Mediji i komunikacije;257;239;60.64%;2016;00:01:37;Srbija;Evropa;Društvene nauke
6969;Dizajn ;3001;2619;60.86%;2016;00:01:59;Italija;Evropa;Tehničke nauke
6970;Biološke nauke;225;204;57.89%;2016;00:01:02;Izrael;Azija;Prirodne nauke
6975;Pravo;200;184;59.38%;2016;00:01:49;Bosna i Hercegovina;Evropa;Društvene nauke
6976;Pravo;334;301;49.66%;2016;00:01:43;Nemačka;Evropa;Društvene nauke
6977;Političke nauke;189;170;62.07%;2016;00:02:27;Danska;Evropa;Društvene nauke
6978;Hemija;104;93;73.33%;2016;00:01:13;UK;Evropa;Prirodne nauke
6989;Ekonomija, bankarstvo i finansije;111;100;54.55%;2016;00:02:34;Italija;Evropa;Društvene nauke
6990;Ekonomija, bankarstvo i finansije;86;80;34.78%;2016;00:00:35;UK;Evropa;Društvene nauke
6992;Političke nauke;200;191;68.85%;2016;00:01:44;Nemačka;Evropa;Društvene nauke
7004;Ekonomija, bankarstvo i finansije;492;455;70.43%;2016;00:02:22;Srbija;Evropa;Društvene nauke
7005;Političke nauke;1556;1414;69.91%;2016;00:02:09;Srbija;Evropa;Društvene nauke
7008;Geološke nauke;139;131;62.16%;2016;00:01:15;UK;Evropa;Prirodne nauke
7010;Ekonomija, bankarstvo i finansije;703;673;63.03%;2016;00:01:12;Srbija;Evropa;Društvene nauke
7013;Istorija;96;92;90.48%;2016;00:01:10;Italija;Evropa;Humanističke nauke
7014;Filologija;611;582;49.48%;2016;00:01:41;Izrael;Azija;Humanističke nauke
7018;Hemija;778;746;65.68%;2016;00:01:12;Srbija;Evropa;Prirodne nauke
7020;Industrijsko inženjerstvo;518;470;68.95%;2016;00:02:17;Srbija;Evropa;Tehničke nauke
7022;Pravo;500;467;67.34%;2016;00:01:20;Belgija;Evropa;Društvene nauke
7023;Biološke nauke;596;555;45.75%;2016;00:01:12;Austrija;Evropa;Prirodne nauke
7024;Filologija;279;264;52.86%;2016;00:01:01;Francuska;Evropa;Humanističke nauke
7025;Mediji i komunikacije;420;399;54.55%;2016;00:00:53;Kipar;Evropa;Društvene nauke
7026;Pedagoške nauke;426;406;52.04%;2016;00:00:54;Francuska;Evropa;Društvene nauke
7031;Filologija;346;320;62.07%;2016;00:01:14;Poljska;Evropa;Humanističke nauke
7032;Ekonomija, bankarstvo i finansije;115;108;38.10%;2016;00:01:22;Poljska;Evropa;Društvene nauke
7033;Filologija;752;704;53.89%;2016;00:01:19;Nemačka;Evropa;Humanističke nauke
7034;Filologija;288;272;67.78%;2016;00:01:20;Francuska;Evropa;Humanističke nauke
7035;Pravo;525;493;51.58%;2016;00:01:11;Portugal;Evropa;Društvene nauke
7037;Arhitektura i urbanizam;325;194;46.53%;2016;00:05:32;Nemačka;Evropa;Tehničke nauke
7055;Geološke nauke;572;539;59.72%;2016;00:01:24;Španija;Evropa;Prirodne nauke
7056;Pravo;518;484;58.37%;2016;00:01:10;Srbija;Evropa;Društvene nauke
7058;Filologija;881;812;45.98%;2016;00:01:50;Nemačka;Evropa;Humanističke nauke
7063;Filmska umetnost;470;425;78.43%;2016;00:03:11;Nemačka;Evropa;Umetnost
7065;Informacione tehnologije;2;2;0.00%;2017;00:00:14;Srbija;Evropa;Tehničke nauke
7070;Biološke nauke;212;200;72.84%;2016;00:01:23;Rumunija;Evropa;Prirodne nauke
7079;Biološke nauke;790;717;60.53%;2016;00:02:27;Rusija;Evropa;Prirodne nauke
7086;Pedagoške nauke;94;89;82.61%;2016;00:00:49;Portugal;Evropa;Društvene nauke
7087;Muzička umetnost;90;87;70.97%;2016;00:01:51;Srbija;Evropa;Umetnost
7089;Pravo;64;59;71.43%;2016;00:01:35;Rumunija;Evropa;Društvene nauke
7090;Biološke nauke;138;126;62.86%;2016;00:01:28;Rumunija;Evropa;Prirodne nauke
7091;Inženjerstvo;104;95;66.67%;2016;00:01:41;Italija;Evropa;Tehničke nauke
7092;Ekonomija, bankarstvo i finansije;130;123;55.17%;2016;00:01:13;Španija;Evropa;Društvene nauke
7098;Ekonomija, bankarstvo i finansije;471;451;50.65%;2016;00:01:00;Srbija;Evropa;Društvene nauke
7100;Sociologija;565;532;74.56%;2016;00:01:23;Švedska;Evropa;Društvene nauke
7101;Ekonomija, bankarstvo i finansije;212;197;75.47%;2016;00:03:08;Francuska;Evropa;Društvene nauke
7102;Ekonomija, bankarstvo i finansije;46;42;50.00%;2016;00:01:25;Slovačka;Evropa;Društvene nauke
7103;Elektrotehnika;52;48;100.00%;2016;00:02:14;Rumunija;Evropa;Tehničke nauke
7104;Istorija;71;70;70.59%;2016;00:00:58;Španija;Evropa;Humanističke nauke
7106;Ekonomija, bankarstvo i finansije;811;753;77.36%;2016;00:01:45;Srbija;Evropa;Društvene nauke
7112;Ekonomija, bankarstvo i finansije;834;753;45.43%;2016;00:01:28;Austrija;Evropa;Društvene nauke
7115;Informacione tehnologije;68;65;47.06%;2016;00:01:26;Bugarska;Evropa;Tehničke nauke
7116;Fizika;542;515;56.82%;2016;00:01:54;Francuska;Evropa;Prirodne nauke
7117;Ekonomija, bankarstvo i finansije;86;81;60.00%;2016;00:01:24;Litvanija;Evropa;Društvene nauke
7118;Mašinstvo;77;72;40.00%;2016;00:01:20;Rumunija;Evropa;Tehničke nauke
7120;Građevinarstvo;25;25;100.00%;2016;00:01:46;Poljska;Evropa;Društvene nauke
7121;Matematika;99;94;45.45%;2016;00:01:13;Poljska;Evropa;Prirodne nauke
7124;Matematika;190;162;41.46%;2016;00:00:46;Francuska;Evropa;Prirodne nauke
7125;Geološke nauke;187;179;46.88%;2016;00:01:23;Portugal;Evropa;Prirodne nauke
7126;Informacione tehnologije;68;68;33.33%;2016;00:01:19;Grčka;Evropa;Tehničke nauke
7127;Pedagoške nauke;291;276;49.35%;2016;00:01:02;Nemačka;Evropa;Društvene nauke
7128;Geološke nauke;111;104;38.89%;2016;00:01:35;Mađarska;Evropa;Prirodne nauke
7129;Poljoprivreda ;86;84;40.00%;2016;00:00:54;Francuska;Evropa;Biotehničke nauke
7130;Biološke nauke;117;100;73.53%;2016;00:01:52;Izrael;Azija;Prirodne nauke
7131;Ekonomija, bankarstvo i finansije;164;161;35.48%;2016;00:00:57;Srbija;Evropa;Društvene nauke
7132;Menadžment;328;318;68.67%;2016;00:01:03;Srbija;Evropa;Društvene nauke
7133;Psihologija;124;111;69.77%;2016;00:01:54;Nemačka;Evropa;Društvene nauke
7138;Filologija;52;49;68.75%;2016;00:00:53;Poljska;Evropa;Humanističke nauke
7139;Informacione tehnologije;65;63;88.89%;2016;00:00:49;Litvanija;Evropa;Tehničke nauke
7140;Menadžment;190;182;58.54%;2016;00:02:03;Italija;Evropa;Društvene nauke
7141;Biološke nauke;383;364;63.27%;2016;00:01:59;Austrija;Evropa;Prirodne nauke
7143;Filologija;30;29;33.33%;2016;00:02:19;Slovačka;Evropa;Humanističke nauke
7145;Matematika;42;42;75.00%;2016;00:01:09;Portugal;Evropa;Prirodne nauke
7146;Mašinstvo;33;31;50.00%;2016;00:01:40;Rumunija;Evropa;Tehničke nauke
7148;Stručno-teorijske sportske nauke;93;87;55.56%;2016;00:00:48;Italija;Evropa;Sport i fizička kultura
7149;Elektrotehnika;116;108;47.37%;2016;00:01:13;Austrija;Evropa;Tehničke nauke
7150;Marketing i PR;141;134;67.74%;2016;00:01:25;Lihtenštajn;Evropa;Društvene nauke
7151;Dizajn ;597;538;57.75%;2016;00:01:49;Italija;Evropa;Tehničke nauke
7153;Filologija;272;248;67.71%;2016;00:01:44;UK;Evropa;Humanističke nauke
7155;Informacione tehnologije;128;121;69.39%;2016;00:01:09;Srbija;Evropa;Tehničke nauke
7156;Inženjerstvo;46;42;61.11%;2016;00:01:16;Bugarska;Evropa;Tehničke nauke
7157;Informacione tehnologije;112;106;50.00%;2016;00:01:04;Češka;Evropa;Tehničke nauke
7163;Sociologija;193;181;60.34%;2016;00:01:00;Nemačka;Evropa;Društvene nauke
7175;Filologija;13;12;0.00%;2016;00:03:46;Bugarska;Evropa;Humanističke nauke
7176;Biološke nauke;10;10;0.00%;2016;00:00:47;Rumunija;Evropa;Prirodne nauke
7177;Biološke nauke;150;140;88.52%;2016;00:01:59;Srbija;Evropa;Prirodne nauke
7178;Filologija;25;25;75.00%;2016;00:00:19;Nemačka;Evropa;Humanističke nauke
7201;Ekonomija, bankarstvo i finansije;2312;2154;70.48%;2017;00:01:21;Nemačka;Evropa;Društvene nauke
7204;Biološke nauke;54;50;69.57%;2017;00:01:53;Rumunija;Evropa;Prirodne nauke
7209;Biološke nauke;388;366;70.00%;2017;00:02:06;Grčka;Evropa;Prirodne nauke
7210;Inženjerstvo;831;754;57.46%;2017;00:01:36;UK;Evropa;Tehničke nauke
7212;Biološke nauke;904;832;54.87%;2017;00:01:06;Japan;Evropa;Prirodne nauke
7213;Pravo;167;156;73.68%;2017;00:01:53;Portugal;Evropa;Društvene nauke
7214;Istorija;186;180;68.18%;2017;00:01:23;Francuska;Evropa;Humanističke nauke
7215;Biološke nauke;359;335;70.13%;2017;00:01:38;Portugal;Evropa;Prirodne nauke
7216;Filmska umetnost;321;295;59.57%;2017;00:01:14;Italija;Evropa;Umetnost
7224;Modni dizajn;318;292;45.16%;2017;00:00:52;Italija;Evropa;Umetnost
7229;Matematika;31;27;66.67%;2017;00:01:42;Poljska;Evropa;Prirodne nauke
7231;Industrijsko inženjerstvo;69;67;36.36%;2017;00:01:01;Rumunija;Evropa;Tehničke nauke
7233;Biološke nauke;16;7;50.00%;2017;00:03:08;Kina;Azija;Prirodne nauke
7239;Fizika;96;88;71.05%;2017;00:01:55;Španija;Evropa;Prirodne nauke
7242;Menadžment;303;279;58.33%;2017;00:01:20;Srbija;Evropa;Društvene nauke
7248;Praktične sportske nauke;30;29;100.00%;2017;00:01:38;Rumunija;Evropa;Sport i fizička kultura
7252;Ekonomija, bankarstvo i finansije;585;550;69.36%;2017;00:01:30;Srbija;Evropa;Društvene nauke
7253;Modni dizajn;486;440;52.23%;2017;00:01:04;Italija;Evropa;Umetnost
7256;Filologija;31;31;40.00%;2017;00:01:31;Bugarska;Evropa;Humanističke nauke
7258;Modni dizajn;133;124;77.36%;2017;00:02:54;Italija;Evropa;Umetnost
7259;Političke nauke;113;101;85.71%;2017;00:01:48;Rusija;Evropa;Društvene nauke
7269;Informacione tehnologije;163;154;51.22%;2017;00:01:33;Španija;Evropa;Tehničke nauke
7270;Stručno-teorijske sportske nauke;39;39;35.71%;2017;00:00:25;Litvanija;Evropa;Sport i fizička kultura
7271;Informacione tehnologije;189;178;72.41%;2017;00:01:20;Švedska;Evropa;Tehničke nauke
7278;Zaštita životne sredine (ekologija);579;550;50.25%;2017;00:01:22;Francuska;Evropa;Prirodne nauke
7292;Pravo;76;69;61.90%;2017;00:01:13;Mađarska;Evropa;Društvene nauke
7294;Dizajn ;317;290;58.76%;2017;00:01:37;Italija;Evropa;Umetnost
7297;Istorija;206;196;63.16%;2017;00:01:06;Francuska;Evropa;Humanističke nauke
7298;Menadžment;141;126;46.81%;2017;00:01:18;Srbija;Evropa;Društvene nauke
7299;Ekonomija, bankarstvo i finansije;100;92;45.00%;2017;00:00:59;Češka;Evropa;Društvene nauke
7301;Filologija;29;28;77.78%;2017;00:03:09;Litvanija;Evropa;Humanističke nauke
7302;Mediji i komunikacije;531;498;68.47%;2017;00:01:50;Malta;Evropa;Društvene nauke
7307;Mašinstvo;15;13;33.33%;2017;00:01:48;Mađarska;Evropa;Tehničke nauke
7308;Mašinstvo;19;17;50.00%;2017;00:01:19;Rumunija;Evropa;Tehničke nauke
7309;Ekonomija, bankarstvo i finansije;34;32;50.00%;2017;00:00:54;Francuska;Evropa;Društvene nauke
7311;Ekonomija, bankarstvo i finansije;24;23;50.00%;2017;00:01:45;Litvanija;Evropa;Društvene nauke
7312;Istorija;51;49;62.50%;2017;00:01:18;Italija;Evropa;Humanističke nauke
7313;Filologija;19;18;75.00%;2017;00:01:33;Mađarska;Evropa;Humanističke nauke
7314;Istorija;26;25;66.67%;2017;00:00:47;Rumunija;Evropa;Humanističke nauke
7315;Informacione tehnologije;290;266;67.03%;2017;00:01:22;Švajcarska;Evropa;Tehničke nauke
7318;Zaštita životne sredine (ekologija);46;42;54.55%;2017;00:02:25;Poljska;Evropa;Prirodne nauke
7320;Ekonomija, bankarstvo i finansije;78;69;71.43%;2017;00:02:21;Poljska;Evropa;Društvene nauke
7321;Ekonomija, bankarstvo i finansije;2814;2552;66.99%;2017;00:01:09;SAD;Severna Amerika;Društvene nauke
7322;Pravo;666;618;68.32%;2017;00:01:26;Italija;Evropa;Društvene nauke
7323;Dizajn ;150;136;63.27%;2017;00:01:41;Italija;Evropa;Umetnost
7324;Ekonomija, bankarstvo i finansije;425;384;60.00%;2017;00:01:36;Kanada;Severna Amerika;Društvene nauke
7326;Zaštita životne sredine (ekologija);864;785;68.75%;2017;00:01:56;Nemačka;Evropa;Prirodne nauke
7328;Filologija;43;37;60.00%;2017;00:00:56;Bugarska;Evropa;Humanističke nauke
7330;Inženjerstvo;488;459;54.55%;2017;00:01:10;Japan;Azija;Tehničke nauke
7332;Biološke nauke;77;75;58.33%;2017;00:01:33;Italija;Evropa;Prirodne nauke
7335;Geološke nauke;58;56;55.56%;2017;00:01:12;Španija;Evropa;Prirodne nauke
7336;Ekonomija, bankarstvo i finansije;52;46;66.67%;2017;00:00:40;Španija;Evropa;Društvene nauke
7337;Informacione tehnologije;52;51;81.25%;2017;00:00:56;Španija;Evropa;Tehničke nauke
7338;Ekonomija, bankarstvo i finansije;24;24;75.00%;2017;00:01:28;Portugal;Evropa;Društvene nauke
7340;Menadžment;81;78;58.33%;2017;00:01:15;UK;Evropa;Društvene nauke
7341;Poljoprivreda ;64;58;33.33%;2017;00:00:56;Nemačka;Evropa;Biotehničke nauke
7342;Elektrotehnika;118;110;54.55%;2017;00:00:58;Hrvatska;Evropa;Tehničke nauke
7343;Biološke nauke;141;134;73.53%;2017;00:01:52;UK;Evropa;Prirodne nauke
7344;Inženjerstvo;74;71;66.67%;2017;00:01:09;Nemačka;Evropa;Tehničke nauke
7346;Sociologija;46;43;64.29%;2017;00:01:16;Nemačka;Evropa;Društvene nauke
7347;Hemija;254;245;67.65%;2017;00:01:37;Grčka;Evropa;Prirodne nauke
7348;Pravo;143;136;61.11%;2017;00:01:04;Slovenija;Evropa;Društvene nauke
7351;Psihologija;549;530;59.17%;2017;00:01:29;Nemačka;Evropa;Društvene nauke
7352;Biološke nauke;54;54;37.50%;2017;00:00:50;UK;Evropa;Prirodne nauke
7362;Medicina;116;106;48.00%;2017;00:01:21;Italija;Evropa;Medicinske nauke
7364;Ekonomija, bankarstvo i finansije;34;32;64.71%;2017;00:00:54;Bugarska;Evropa;Društvene nauke
7365;Ekonomija, bankarstvo i finansije;164;161;66.28%;2017;00:00:52;Poljska;Evropa;Društvene nauke
7367;Informacione tehnologije;109;103;51.61%;2017;00:01:31;Španija;Evropa;Tehničke nauke
7369;Menadžment;328;290;54.05%;2017;00:01:29;Poljska;Evropa;Društvene nauke
7370;Filologija;43;41;46.67%;2017;00:01:01;Nemačka;Evropa;Humanističke nauke
7371;Biohemija i molekularna biologija;93;86;73.68%;2017;00:01:12;Nemačka;Evropa;Prirodne nauke
7373;Informacione tehnologije;83;77;67.86%;2017;00:01:06;Portugal;Evropa;Tehničke nauke
7374;Elektrotehnika;29;27;75.00%;2017;00:02:49;Rumunija;Evropa;Tehničke nauke
7375;Ekonomija, bankarstvo i finansije;173;161;57.63%;2017;00:00:53;Francuska;Evropa;Društvene nauke
7376;Informacione tehnologije;87;80;67.86%;2017;00:01:04;Španija;Evropa;Tehničke nauke
7377;Biološke nauke;268;245;57.41%;2017;00:01:16;Portugal;Evropa;Prirodne nauke
7382;Medicina;141;127;50.88%;2017;00:01:36;Švedska;Evropa;Medicinske nauke
7384;Dramska umetnost;420;382;50.00%;2017;00:01:27;Italija;Evropa;Umetnost
7386;Ekonomija, bankarstvo i finansije;532;495;66.53%;2017;00:01:39;Kanada;Severna Amerika;Društvene nauke
7388;Geološke nauke;52;51;75.00%;2017;00:00:47;Nemačka;Evropa;Prirodne nauke
7389;Fizika;86;81;36.84%;2017;00:00:47;UK;Evropa;Prirodne nauke
7390;Arhitektura i urbanizam;381;348;46.00%;2017;00:01:12;Italija;Evropa;Tehničke nauke
7394;Informacione tehnologije;703;655;70.00%;2017;00:01:35;Srbija;Evropa;Tehničke nauke
7395;Dizajn ;880;800;64.64%;2017;00:01:43;Italija;Evropa;Tehničke nauke
7396;Građevinarstvo;40;38;68.42%;2017;00:01:57;Italija;Evropa;Tehničke nauke
7397;Psihologija;490;470;67.97%;2017;00:01:07;Nemačka;Evropa;Društvene nauke
7398;Informacione tehnologije;229;205;54.29%;2017;00:01:03;UK;Evropa;Tehničke nauke
7401;Modni dizajn;6;5;75.00%;2017;00:00:38;Italija;Evropa;Umetnost
7402;Preduzetništvo;122;112;76.92%;2017;00:01:25;Rusija;Evropa;Društvene nauke
7403;Elektrotehnika;64;54;64.29%;2017;00:01:21;Rumunija;Evropa;Tehničke nauke
7406;Pravo;870;791;72.17%;2017;00:02:08;SAD;Severna Amerika;Društvene nauke
7407;Ekonomija, bankarstvo i finansije;404;377;70.73%;2017;00:01:39;Italija;Evropa;Društvene nauke
7410;Ekonomija, bankarstvo i finansije;214;198;50.94%;2017;00:01:16;Slovenija;Evropa;Društvene nauke
7412;Biološke nauke;211;193;48.28%;2017;00:01:38;UK;Evropa;Prirodne nauke
7416;Muzička umetnost;114;104;76.32%;2017;00:01:35;SAD;Evropa;Umetnost
7418;Filmska umetnost;67;63;70.00%;2017;00:01:05;Makedonija;Evropa;Umetnost
7420;Arhitektura i urbanizam;407;371;52.58%;2017;00:01:11;Italija;Evropa;Tehničke nauke
7421;Mediji i komunikacije;210;189;82.22%;2017;00:02:02;Hrvatska;Evropa;Društvene nauke
7428;Zaštita životne sredine (ekologija);535;500;58.24%;2017;00:01:08;Srbija;Evropa;Prirodne nauke
7429;Informacione tehnologije;815;739;68.63%;2017;00:01:47;Srbija;Evropa;Tehničke nauke
7430;Ekonomija, bankarstvo i finansije;97;91;56.25%;2017;00:01:33;Italija;Evropa;Društvene nauke
7432;Biološke nauke;177;158;41.67%;2017;00:01:16;Poljska;Evropa;Prirodne nauke
7433;Političke nauke;1900;1726;79.43%;2017;00:02:14;Srbija;Evropa;Društvene nauke
7434;Arhitektura i urbanizam;34;33;72.22%;2017;00:02:09;Rumunija;Evropa;Tehničke nauke
7435;Veterina;75;64;47.83%;2017;00:01:41;Australija;Australija;Biotehničke nauke
7436;Pravo;211;198;30.00%;2017;00:01:31;Australija;Australija;Društvene nauke
7437;Stručno-teorijske sportske nauke;202;187;26.09%;2017;00:00:56;UK;Evropa;Sport i fizička kultura
7438;Elektrotehnika;184;165;43.75%;2017;00:01:31;UK;Evropa;Tehničke nauke
7439;Hemija;61;57;55.56%;2017;00:01:53;Malta;Evropa;Prirodne nauke
7440;Farmacija;137;120;37.14%;2017;00:01:38;UK;Evropa;Medicinske nauke
7441;Menadžment;83;81;51.85%;2017;00:01:37;Italija;Evropa;Društvene nauke
7442;Inženjerstvo;72;69;55.00%;2017;00:00:38;Azerbejdžan;Evropa;Tehničke nauke
7445;Muzička umetnost;278;257;44.07%;2017;00:01:26;Novi Zeland;Australija;Umetnost
7448;Filologija;286;269;60.69%;2017;00:01:15;Grčka;Evropa;Humanističke nauke
7451;Informacione tehnologije;340;317;56.76%;2017;00:01:18;Australija;Australija;Tehničke nauke
7452;Informacione tehnologije;343;312;59.26%;2017;00:01:27;Srbija;Evropa;Tehničke nauke
7457;Matematika;902;840;68.89%;2017;00:01:55;Australija;Australija;Prirodne nauke
7460;Preduzetništvo;93;88;35.71%;2017;00:01:03;UK;Evropa;Društvene nauke
7461;Matematika;184;172;47.37%;2017;00:01:13;Italija;Evropa;Prirodne nauke
7462;Ekonomija, bankarstvo i finansije;96;82;62.50%;2017;00:02:03;Poljska;Evropa;Društvene nauke
7465;Zaštita životne sredine (ekologija);258;241;28.26%;2017;00:01:16;Južnoafrička Republika;Afrika;Prirodne nauke
7471;Dizajn ;1455;1290;64.60%;2017;00:01:50;Italija;Evropa;Tehničke nauke
7476;Filologija;95;93;53.12%;2017;00:01:28;Bugarska;Evropa;Humanističke nauke
7477;Filologija;148;141;56.67%;2017;00:01:31;Poljska;Evropa;Humanističke nauke
7478;Filologija;88;85;55.00%;2017;00:01:52;Rumunija;Evropa;Humanističke nauke
7479;Sociologija;104;93;54.55%;2017;00:01:01;Rumunija;Evropa;Društvene nauke
7480;Informacione tehnologije;209;193;63.29%;2017;00:01:33;Švedska;Evropa;Tehničke nauke
7481;Biološke nauke;341;319;78.69%;2017;00:02:00;Austrija;Evropa;Prirodne nauke
7483;Filologija;133;124;68.18%;2017;00:01:00;Slovačka;Evropa;Humanističke nauke
7484;Filologija;134;129;50.00%;2017;00:01:26;Nemačka;Evropa;Humanističke nauke
7485;Zaštita životne sredine (ekologija);58;58;90.91%;2017;00:01:09;Rumunija;Evropa;Prirodne nauke
7489;Projektni Menadžment;278;257;63.73%;2017;00:01:23;Slovenija;Evropa;Društvene nauke
7490;Filologija;143;136;40.00%;2017;00:00:55;Nemačka;Evropa;Humanističke nauke
7491;Pedagoške nauke;72;68;62.50%;2017;00:01:13;Francuska;Evropa;Društvene nauke
7492;Arheologija;93;88;64.29%;2017;00:01:02;Irska;Evropa;Humanističke nauke
7493;Medicina;298;283;50.00%;2017;00:00:56;Holandija;Evropa;Medicinske nauke
7494;Zaštita životne sredine (ekologija);212;203;60.00%;2017;00:00:57;SAD;Severna Amerika;Prirodne nauke
7495;Matematika;234;224;44.90%;2017;00:00:55;Francuska;Evropa;Prirodne nauke
7498;Istorija;313;299;64.29%;2017;00:01:11;Holandija;Evropa;Humanističke nauke
7500;Ekonomija, bankarstvo i finansije;332;309;73.02%;2017;00:01:33;Australija;Australija;Društvene nauke
7501;Arheologija;65;60;31.82%;2017;00:01:50;Australija;Australija;Humanističke nauke
7502;Biološke nauke;200;189;61.84%;2017;00:01:04;Irska;Evropa;Prirodne nauke
7504;Medicina;299;268;83.82%;2017;00:02:17;Nemačka;Evropa;Medicinske nauke
7507;Informacione tehnologije;509;439;63.18%;2017;00:01:35;Srbija;Evropa;Tehničke nauke
7508;Informacione tehnologije;351;316;64.29%;2017;00:02:01;Srbija;Evropa;Tehničke nauke
7510;Ekonomija, bankarstvo i finansije;70;58;52.17%;2017;00:01:32;Španija;Evropa;Društvene nauke
7513;Tehnologija;181;166;55.00%;2017;00:01:20;SAD;Severna Amerika;Tehničke nauke
7515;Biološke nauke;159;144;62.96%;2017;00:01:32;Italija;Evropa;Prirodne nauke
7522;Biološke nauke;682;637;64.29%;2017;00:01:55;SAD;Severna Amerika;Prirodne nauke
7523;Ekonomija, bankarstvo i finansije;140;133;66.67%;2017;00:01:22;Španija;Evropa;Društvene nauke
7524;Zaštita na radu;116;107;70.27%;2017;00:01:54;Poljska;Evropa;Tehničke nauke
7525;Matematika;74;67;66.67%;2017;00:01:50;Turska;Evropa;Prirodne nauke
7527;Ekonomija, bankarstvo i finansije;370;351;80.00%;2017;00:01:45;Srbija;Evropa;Društvene nauke
7528;Ekonomija, bankarstvo i finansije;60;57;72.73%;2017;00:01:53;Slovačka;Evropa;Društvene nauke
7529;Zaštita životne sredine (ekologija);286;259;69.05%;2017;00:01:51;SAD;Severna Amerika;Prirodne nauke
7540;Elektrotehnika;65;55;77.78%;2017;00:01:40;Srbija;Evropa;Tehničke nauke
7546;Pravo;119;115;71.93%;2017;00:02:05;Rusija;Evropa;Društvene nauke
7551;Biološke nauke;3213;2855;79.24%;2017;00:03:22;Nemačka;Evropa;Prirodne nauke
7552;Biološke nauke;134;126;66.15%;2017;00:01:41;Srbija;Evropa;Prirodne nauke
7553;Sociologija;144;132;44.83%;2017;00:01:06;Nemačka;Evropa;Društvene nauke
7554;Medicina;48;45;81.25%;2017;00:01:40;Poljska;Evropa;Medicinske nauke
7555;Pravo;57;48;57.14%;2017;00:01:14;Portugal;Evropa;Društvene nauke
7556;Biološke nauke;111;99;70.83%;2017;00:01:16;Portugal;Evropa;Prirodne nauke
7557;Ekonomija, bankarstvo i finansije;719;658;60.12%;2017;00:01:56;Austrija;Evropa;Društvene nauke
7561;Dizajn ;386;336;59.18%;2017;00:01:45;Italija;Evropa;Umetnost
7566;Zaštita životne sredine (ekologija);330;302;65.79%;2017;00:02:08;Srbija;Evropa;Prirodne nauke
7569;Fizika;369;350;68.33%;2017;00:00:56;Belgija;Evropa;Prirodne nauke
7570;Modni dizajn;206;189;84.38%;2017;00:01:55;Francuska;Evropa;Umetnost
7573;Hemija;1245;1128;71.59%;2017;00:01:46;Italija;Evropa;Prirodne nauke
7574;Ekonomija, bankarstvo i finansije;117;110;56.52%;2017;00:01:34;Srbija;Evropa;Društvene nauke
7575;Biotehnologija;77;73;88.00%;2017;00:01:08;Srbija;Evropa;Biotehničke nauke
7576;Pravo;97;94;81.13%;2017;00:00:53;Srbija;Evropa;Društvene nauke
7577;Ekonomija, bankarstvo i finansije;71;69;86.21%;2017;00:01:21;Srbija;Evropa;Društvene nauke
7578;Elektrotehnika;31;26;71.43%;2017;00:02:39;Rumunija;Evropa;Tehničke nauke
7579;Turizam i ugostiteljstvo;19;19;100.00%;2017;00:01:08;Finska;Evropa;Društvene nauke
7580;Elektrotehnika;209;199;78.22%;2017;00:01:57;Srbija;Evropa;Tehničke nauke
7581;Zaštita životne sredine (ekologija);22;21;50.00%;2017;00:02:43;Litvanija;Evropa;Prirodne nauke
7582;Arhitektura i urbanizam;43;38;72.73%;2017;00:02:11;Bugarska;Evropa;Tehničke nauke
7583;Ekonomija, bankarstvo i finansije;65;61;77.78%;2017;00:00:50;Litvanija;Evropa;Društvene nauke
7589;Fizika;77;68;88.89%;2017;00:01:32;Portugal;Evropa;Prirodne nauke
7590;Informacione tehnologije;23;20;44.44%;2017;00:01:13;Litvanija;Evropa;Tehničke nauke
7592;Filologija;45;42;60.00%;2017;00:00:36;Poljska;Evropa;Humanističke nauke
7593;Matematika;72;69;68.00%;2017;00:01:11;Poljska;Evropa;Prirodne nauke
7594;Filmska umetnost;213;188;71.85%;2017;00:01:31;Srbija;Evropa;Umetnost
7596;Filologija;57;53;33.33%;2017;00:00:43;Poljska;Evropa;Humanističke nauke
7597;Filologija;73;73;93.10%;2017;00:00:48;Španija;Evropa;Humanističke nauke
7598;Biološke nauke;73;70;57.14%;2017;00:01:19;UK;Evropa;Prirodne nauke
7600;Mašinstvo;33;33;50.00%;2017;00:01:42;Slovačka;Evropa;Tehničke nauke
7602;Ekonomija, bankarstvo i finansije;258;244;51.33%;2017;00:00:45;Srbija;Evropa;Društvene nauke
7603;Menadžment;171;163;63.16%;2017;00:00:47;Srbija;Evropa;Društvene nauke
7605;Dizajn ;546;492;70.43%;2017;00:02:02;Italija;Evropa;Tehničke nauke
7606;Ekonomija, bankarstvo i finansije;402;375;76.15%;2017;00:01:42;Srbija;Evropa;Društvene nauke
